	@RELATION nfr

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
% This is a PROMISE Software Engineering Repository data set made publicly
% available in order to encourage repeatable, verifiable, refutable, and/or
% improvable predictive models of software engineering.
%
% If you publish material based on PROMISE data sets then, please
% follow the acknowledgment guidelines posted on the PROMISE repository
% web page http://promisedata.org/repository .
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
% (c) 2007  Jane Cleland-Huang  jhuang@cti.depaul.edu
% This data set is distributed under the
% Creative Commons Attribution-Share Alike 3.0 License
% http://creativecommons.org/licenses/by-sa/3.0/
%
% You are free:
%
%    * to Share -- copy, distribute and transmit the work
%    * to Remix -- to adapt the work
%
% Under the following conditions:
%
% Attribution. You must attribute the work in the manner specified by
% the author or licensor (but not in any way that suggests that they endorse
% you or your use of the work).
%
% Share Alike. If you alter, transform, or build upon this work, you
% may distribute the resulting work only under the same, similar or a 
% compatible license.
%
%    * For any reuse or distribution, you must make clear to others the 
%      license terms of this work.
%    * Any of the above conditions can be waived if you get permission from 
%      the copyright holder.
%    * Apart from the remix rights granted under this license, nothing in 
%      this license impairs or restricts the author's moral rights.
%


@ATTRIBUTE ProjectID {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}
@ATTRIBUTE RequirementText string
@ATTRIBUTE class {F,A,L,LF,MN,O,PE,SC,SE,US,FT,PO}%Check and make sure that FT and PO should be there

@DATA
21,'The HATS-GUI shall interface with HATS-SML (version 2.0) in order to parse transformation language programs, execute transformation language programs, and create output SDTs, error messages, pretty-printed text, and parsed transformation language programs. The interface shall consist of starting HATS-SML programs and passing command line arguments and capturing data written to the standard output and standard error streams of the HATS-SML processes.',F
21,'The GUI shall allow the user to create, modify, copy, or delete applications or files regardless of the current status of HATS-SML.',F
21,'If the HATS-GUI attempts to start a HATS-SML program and fails, the HATS-GUI shall notify the user by displaying the following message: “Unable to start HATS-SML.” The HATS-GUI shall provide any other details related to the failure that are available from the Host OS. Examples of information available from an operating system include indications that a specified file does to exist, that a file cannot be opened due to file protection violations, or that errors occurred during I/O operations.',F
21,'The HATS-GUI shall be able to communicate with Sun Solaris, Linux, and Windows 2000.',F
21,'Data sets shall be saved as files using file names with the appropriate extensions.',F
21,'The user shall be able to initiate processes from an interface provided by the HATS-GUI. The HATS-GUI shall optionally pass command line arguments to the process. Command sequences for initiating processes are part of the application configuration.',F
21,'After initiating processes for editing files, the HATS-GUI is not responsible for communications with the process other than passing command line arguments.',F
21,'The HATS-GUI shall interact with the HOST OS file services to perform the following tasks: Create new files, Delete existing files, Open an existing file for read and/or write, Read from an open file, Write to an open file, Close an open file.',F
21,'The HATS-GUI shall interact with the HOST OS to find files in directories. (This capability is necessary for the HATS-GUI to display file lists.)',F
21,'The HATS-GUI shall interact with the HOST OS to compare time stamps for files. Time stamps indicate the date and time of the most recent update to a file. These time stamps must be reported with a precision of one second or less.',F
21,'The HATS-GUI shall allow a user to create an application minimally consisting of a lexical specification file, a grammar file, a user-defined functions file, and application configuration information. The user shall be able to name this application.',F
21,'All files associated with a given application shall be stored in one directory.',F
21,'The directory in which application files are stored shall be named with the application name.',F
21,'There shall be exactly one file describing the lexical specification of inputs associated with an application. It shall have the file extension .spec.',F
21,'There shall be exactly one file describing the grammar of inputs associated with an application. It shall have the file extension .grm.',F
21,'There shall be exactly one file describing the interpretation of function symbols associated with an application. This file shall be written in ML and have the file extension .lib.',F
21,'The HATS-GUI shall suggest a file name for the user whenever it prompts the user to enter a file name. The HATS-GUI shall suggest the same file name for files copied to a different directory. The HATS-GUI shall suggest a file name with a sequentially numbered extension for files copied to the same directory.',F
21,'An application shall have associated with it an application configuration.',F
21,'The HATS-GUI shall display output written to the standard output and standard error streams in a tab-selectable window. Text in this window shall be cleared prior to executing individual HATSSML programs, unless the programs are contained in a program script. In the case of a script, the window contents shall be cleared prior to executing the script.',F
21,'The system shall open a new window when the user selects to display output.',F
21,'Display windows opened by the system shall have buttons for closing the windows.',F
21,'A navigation window shall be available.',F
21,'Each active display window shall have a mouse cursor, which indicates the location of the pointing device in the window.',F
21,'Each display window shall have a keyboard cursor to track the current location in the display.',F
21,'The keyboard cursor shall be movable by the arrow keys.',F
21,'The keyboard cursor shall be set to the location of the mouse cursor when the pointing device is clicked.',F 
21,'When a user selects the File/Select menu item, the HATS-GUI shall provide the user with a list of files in the currently open application and allow the user to select a file. This file becomes the currently selected file. If no application is currently open, the HATS-GUI will prompt the user to select and open an application, then prompt the user to select a file.',F
21,'When a user selects the File/Save As menu item, the HATS-GUI shall prompt the user to enter a new name. A new file shall be created in the currently open application with the newly entered file name. The contents of the selected file shall be written into the new file, and the new file shall become the currently selected file.',F
21,'When a user selects the File/Delete menu item, the HATS-GUI shall prompt the user to confirm the deletion operation. If the user confirms, the currently selected file shall be deleted. No file shall be currently selected at the end of this operation.',F
21,'When a user selects the File/Edit menu item, the HATS-GUI shall request that the operating system start a process and load that process with the editor specified by the application configuration. The name of a selected file shall be passed to the editor as a command line argument. The editor started by the HATS-GUI shall be the editor associated with the file in the application configuration, or if there is no editor associated with the file, then the editor associated with the file type of the file in the application configuration. If no editor is associated with either the file or the file type, then the default editor shall be used. If no default editor has been selected, then the HATS-GUI shall present a list of the configured editors and allow the user to select an editor. If no editors have been configured, then the HATS-GUI shall inform the user that an editor must be configured before starting an editor.',F
21,'When a user selects the File/Exit menu option, the HATS-GUI shall request the host operating system to kill all currently active HATS-SML processes started by the HATS-GUI and halt the HATS-GUI process. If changes have been made to the configuration but have not been saved, the user shall be prompted to save the configuration. If the user agrees, the configuration shall be saved. If the user does not agree, the configuration shall not be saved.',F
21,'When a user selects the Application/Select menu item, the HATS-GUI shall display a list of directory names in the current working directory, allow a user to navigate the directory structure, and allow a user to select a previously created application. This application becomes the currently selected application.',F
21,'When a user selects the Application/Close menu item, the HATS-GUI shall close the currently selected application. No application is currently selected at the end of this operation. If changes have been made to the configuration but have not been saved, the user shall be prompted to save the configuration. If the user agrees, the configuration shall be saved. If the user does not agree, the configuration shall not be saved.',F
21,'When a user selects the Application/Save menu item, the HATS-GUI shall save all application configuration information to nonvolatile storage.',F
21,'When a user selects the Application/Save As menu item, the HATS-GUI shall prompt the user for a new application name. The HATS-GUI shall create a new directory at the same level as the currently selected application. All files in the application directory, including all subdirectories, shall be copied to the new directory, and the new directory shall become the currently selected application.',F
21,'When a user selects the Application/Delete menu item, the HATS-GUI shall prompt the user to confirm the deletion operation. If the user confirms, all files in the application directory shall be deleted and the application directory itself shall be deleted. No application is currently selected at the end of this operation.',F
21,'When deleting an application directory, if the application directory contains a subdirectory, the system shall confirm the deletion of the subdirectory with the user before continuing. If the user does not confirm the deletion of the subdirectory, the application director shall not be deleted.',F
21,'When a user selects the Configure menu options, the HATS-GUI shall provide a list of elements in the application configuration, allow the user to select an element, then prompt the user for a value for the configuration element.',F
21,'When a user selects the Run/Generate Parser menu option, the HATS-GUI shall generate the parser using the MakeParser HATS-SML program.',F
21,'When a user selects the Run/Parse Target menu option, the HATS-GUI shall parse the selected target program by using the ParseTarget HATS-SML programs. If no target program is selected, the HATS-GUI shall first prompt the user to select a target program.',F
21,'When a user selects the Run/Parse Program menu option, the HATS-GUI shall parse the selected transformation language program by using the ParseTlp HATS-SML programs. If no target program is selected, the HATS-GUI shall first prompt the user to select a transformation language program.',F
21,'When a user selects the Run/Execute Transforms menu option, the HATS-GUI shall execute the ApplyTransformations HATS-SML programs.',F
21,'When a user selects the Run/Pretty-print menu option, the HATS-GUI shall execute the Prettyprint HATS-SML programs.',F
21,'When a user selects the View/SDT menu option, the HATS-GUI shall prompt the user to select an SDT file in the current application. The file list shall include SDTs in the application.',F
21,'When a user selects the View/Text menu option, the HATS-GUI shall prompt a user to select a pretty-printed text file in the current application.',F
21,'When a user selects the View/Standard Error menu option, the HATS-GUI shall display the standard error screen showing all outputs written to the standard error stream since the most recent clearing of this data.',F
21,'When a user selects the View/Standard Output menu option, the HATS-GUI shall display the standard error screen showing all outputs written to the standard output stream since the most recent clearing of this data.',F
21,'When viewing an SDT, a single left mouse click on an expandable displayed node shall expand the node by displaying the node’s children or collapse the node by hiding the node’s children.',F
21,'When a displayed node is expanded, the number of levels of children added to the displayed graph shall be determined by the application configuration.',F
21,'When viewing an SDT, a single left mouse click on an already-expanded displayed node shall collapse the displayed node. When a displayed node is collapsed, all descendants of the node are removed from the displayed graph.',F
21,'The HATS-GUI shall collect process exit codes from HATS-SML processes. Process exit codes of 0 indicate nominal completion of the process. Process exit codes other than 0 indicate failure.',F
21,'The GUI shall allow the user to import a file into the selected application. Importing a file consists of copying the file into the application directory.',F
21,'The HATS-GUI shall use the protocol and program signatures listed in Appendix D when executing HATS-SML programs.',F
21,'The HATS-GUI shall allow the user to continue working while transformations are taking place. Thus a user shall be able to edit files, view output, and transmit other problems to HATS-SML while waiting for HATS-SML to generate output.',F
21,'The HATS-GUI shall allow the user to execute a script file. A script file shall contain a linear sequence of HATS-SML programs. The HATS-GUI shall begin with the first command and execute the commands sequentially until either an error occurs or all commands in the script file have been executed.',F
21,'Prior to starting the execution of a script file, the display screens for the standard error and the standard output shall be cleared.',F
21,'The user shall be able to select an arbitrary set of displayed nodes in a displayed graph. Selected displayed nodes shall be indicated visually.',F
21,'A single node shall be selected by right-clicking the mouse cursor on the node.',F
21,'A single node shall be selected by moving the keyboard cursor to the node (using the tab key) and pressing the enter key.',F
21,'Clicking and dragging the pointing device selection rectangle around a set of displayed nodes shall select a set of adjacent nodes.',F
21,'A set of nodes shall be selected by holding the shift key while selecting nodes using the methods specified previously in this section.',F
21,'The user shall be able to deselect all selected displayed nodes by clicking either the right or left mouse buttons while the mouse cursor is not pointed at any displayed nodes and the shift key is not depressed.',F
21,'The user shall be able to deselect all selected displayed nodes by pressing the escape key.',F
21,'When viewing an SDT, selecting nodes shall result in the highlight of all displayed nodes in the smallest well-formed tree of the selected nodes.',F
21,'When the system displays a navigation window, the user shall be able to select a current SDT location by clicking the mouse cursor in the navigation window. The center of the displayed graph will be the displayed node closest to the mouse cursor when the mouse is clicked.',F
21,'When both an SDT and a pretty-printed text display corresponding to a single transformed target file are open, highlighting and cursor location motion shall be mirrored in the two windows. Thus, when a displayed node is selected in the SDT display, the corresponding text in the prettyprint window is highlighted. When the user scrolls to the end of the pretty-printed text display, the display of the SDT should also scroll to the corresponding displayed nodes.',F
21,'The user shall be able to resize windows dynamically. When displayed graph windows are resized, the HATS-GUI shall respond by utilizing the space available.',F
21,'The display of an SDT shall also result in the display of text from leaf nodes in a text display area.',F
21,'The text displayed in the text display area shall correspond to the concatenation of the node labels (separated by spaces) of the leaf nodes of the displayed graph (in-order traversal, left to right). If a leaf displayed node corresponds to a non-terminal SDT node, the label in the text window shall be surrounded by pointed brackets (<>).',F
21,'The HATS-GUI shall provide for the copying of text from the text display area to a system buffer available for pasting into other applications (such as an editor).',F
21,'The user shall be able to display more than one SDT at a time. Each SDT shall be displayed in a separate window.',F
21,'The HATS-GUI shall provide for the manipulation and display of SDTs.',F
21,'SDTs shall be displayed as directed acyclic graphs with nodes and edges. Nodes in the displayed graph correspond to nodes in the SDT. Edges in the displayed graph correspond to the parent-child relationship between nodes in the SDT.',F
21,'Initially, a displayed graph will have a single displayed node. That node will correspond to the root of the SDT.',F
21,'When a displayed node and its children are displayed simultaneously, the parent node shall be displayed higher than the children.',F
21,'All displayed children of a single node shall appear at the same height.',F
21,'The user shall be able to control the display by choosing the color and shapes of displayed nodes based on node type. The HATS-GUI shall use the shape and color of displayed node types stored in the application configuration to display nodes.',F
21,'The user shall be able to expand displayed nodes (provided it is possible to expand the selected nodes). The HATS-GUI shall change the graph display by adding the descendant nodes to the displayed graph (thus changing the expandable nodes to internal nodes).',F
21,'The user shall be able to collapse displayed nodes. The HATS-GUI shall change the displayed graph by removing all descendants of the selected displayed nodes (thus changing the internal nodes to non-expandable leaf nodes).',F
21,'The user shall be able to hide a set of selected displayed nodes. The HATS-GUI shall change the display by removing the selected nodes from the display and changing the parent and descendant nodes of the removed nodes to nodes with hidden descendants and parents, respectively.',F
21,'The user shall be able to issue an unhide instruction that reverses the hide instruction for all displayed nodes.',F
21,'After issuing the unhide instruction, a user shall be able to issue a rehide instruction that reverses the unhide instruction. All displayed nodes hidden before the most recent unhide instruction shall become hidden.',F
21,'The HATS-GUI shall allow the user to expand the SDT by a predetermined number of node levels. The number of levels expanded is set in the application configuration.',F
21,'The HATS-GUI shall provide the function to fully expand a sub-tree regardless of the node expansion level in the application configuration.',F
21,'The user shall be able to view multiple SDTs simultaneously.',F
21,'SDT displays shall also provide the user with a view of text associated with the leaves of the displayed sub-tree. This text shall be copy-and-pasteable in the host operating system. Thus, text displayed in a HATS-GUI window can be pasted into other applications such as text editors that may be running concurrently with the HATS-GUI.',F
21,'SDT displays shall provide the user with the option to refresh the display. When a display is refreshed, the current display is erased, the SDT file is read, and a new SDT display is generated. The new SDT display shall approximate the previous SDT display by expanding the SDT to the same number of nodes, if this is possible.',F
21,'If a displayed graph or a text display is too large to fit inside its window, the windows shall have scroll bars attached to them. Dragging scrollbar buttons shall scroll the display. Pressing the arrow keys of the keyboard shall also scroll the display.',F
21,'If keyboard cursor movement causes the keyboard cursor to move to text or graph nodes not currently displayed, the display will scroll the minimal amount to display the current cursor location.',F
21,'The pointing-device cursor shall track the motion of the pointing device. The keyboard cursor shall move to the text element or graph node closest to the pointing-device cursor when the pointing device is clicked.',F
21,'If the displayed graph of the entire SDT is too large for the window, a separate, small window with a compressed view of the SDT shall be displayed. The compressed view is called the navigation window display. In this navigation window, a representation of the entire SDT will be drawn. A small box will be displayed showing the part of the SDT currently displayed in the main tree display window.',F
21,'The user shall be able to turn the navigation window on and off.',F
21,'The HATS-GUI shall provide the user the capability to search SDTs. The user shall enter a search pattern. The HATS-GUI shall search the SDT for a matching pattern. When a match is found, the HATS-GUI shall highlight the matching displayed nodes and center the display on the left-most, top-level displayed node in the matching pattern. The keyboard cursor is set to this node. If no matches are found, the HATS-GUI shall display a message stating “No Match Found.”',F
21,'When searching for SDT patterns, search begins at the SDT node corresponding to the node at the current keyboard cursor location. This becomes the original starting location. Search continues top-to-bottom, left-to-right until the end of the SDT is encountered. When the end of the SDT is encountered, search will continue from the root of the SDT until arriving back at the starting location.',F
21,'The HATS-GUI shall provide for repeating a search. Repeating a search shall find the next matching sub-tree starting from the current keyboard cursor location. Search terminates when either a matching sub-tree is found or the search arrives at the original starting location.',F
21,'The HATS-GUI shall provide for repeating a search in the reverse direction. Searching in the reverse direction continues right-to-left, bottom-to-top. Search terminates when either a matching sub-tree is found or the search arrives at the original starting location.',F
21,'The HATS-GUI shall provide the user the capability to search the text display for text sub-strings. The user shall be prompted to enter a text string  describing a string pattern. The HATS-GUI shall search the text for a matching pattern. When a match is found, the HATS-GUI shall highlight the matching text and center the display on the left-most element of the matching text. If no matches are found, the HATS-GUI shall display a message stating “No Match Found.”',F
21,'When searching for text patterns, search begins at the current keyboard cursor location and continues left-to-right, top-to-bottom until the end of the text is encountered. When the end of the text is encountered, search will continue from the start of the text until arriving back at the starting location.',F
21,'The formatting of the displayed pretty-printed text shall be faithful to the formatting represented in the pretty-printed text file. No additional white space shall be inserted, and a fixed width font shall be used to display the text.',F
21,'The user shall be able to select pretty-printed text files to display.',F
21,'Selected pretty-printed text shall be displayed in a separate window.',F
21,'Windows for pretty-printed text shall allow for scrolling left, right, up, and down if the text is too large to display in the window.',F
21,'The HATS-GUI shall provide the user the capability to search the text display for text sub-strings. The user shall be prompted to enter a text string describing a string pattern. The HATS-GUI shall search the text for a matching pattern. When a match is found, the HATS-GUI shall highlight the matching text and center the display on the left-most element of the matching text. The keyboard cursor shall be set to this location. If no matches are found, the HATS-GUI shall display a message stating “No Match Found.”',F
21,'When searching for text patterns, search begins at the location of the keyboard cursor and continues left-to-right, top-to-bottom until the end of the text is encountered. When the end of the text is encountered, search will continue from the start of the text until arriving back at the starting location.',F
21,'The HATS-GUI shall not halt as a result of any error messages received from HATS-SML.',F
21,'The HATS-GUI shall collect error messages from HATS-SML in a single display area. This display area shall be initially clear, and shall contain all error messages generated by HATS-SML since the HATS-GUI was started. The display area shall be a window accessible via a window tab. The display shall list all error received from HATS-SML in the order received.',F
21,'Errors shall not be displayed until requested by the user.',F
21,'The user shall be able to clear the error window without restarting the HATS-GUI.',F
21,'When both an SDT and a pretty-printed text display corresponding to a single transformed target file are open, navigation in the SDT window shall result in navigation in the pretty-printed text window. Searching, selecting, and cursor location motion should be mirrored in the two windows. Specifically, when a node is selected in the displayed graph, the corresponding text in the pretty-print window is highlighted. For this purpose, the corresponding text is all the text that corresponds to terminal nodes of the SDT that are descendants of the SDT nodes that correspond to the selected display nodes.',F
21,'When both an SDT and a pretty-printed text display corresponding to a single transformed target file are open, navigation in the pretty-printed text window shall result in navigation in the SDT display. Selecting, and cursor location motion should be mirrored in the two windows. Specifically, when text is selected in the text window, the displayed nodes corresponding nodes in the SDT are highlighted.',F
21,'The HATS-GUI shall display and SDT with 10,000 nodes in five seconds or less.',PE
21,'The HATS-GUI shall display 1,000,000 node SDTs in the same amount of time, plus or minus two seconds, as it takes to display a 10,000 node SDT.',PE
21,'The HATS-GUI shall allow a user to request transformations while HATS-SML is performing transformations or parsing.',PE
21,'The HATS-GUI shall allow a user to navigate through the display of an SDT with 10,000 nodes so that scrolling a screen width with any portion of the SDT displayed takes less than 3 seconds.',PE
21,'The complexity of the text search algorithm shall not exceed O(n2) for n nodes.',PE
21,'The complexity of the tree search algorithm shall not exceed O(n2) for n nodes.',PE
21,'The complexity of the scrolling algorithms for text and displayed graphs shall not exceed O(n2) for n displayed nodes.',PE
21,'The user shall not be required to log in or authenticate his/her identity when using the system.',SE
21,'The GUI shall run on Windows 2000, Sun Solaris 8, and Linux operating systems without modification of the Java code.',PO
22,'Enable agents to broadcast a message to all the agents within the same local network.',F
22,'Enable agents to multicast a message to all the agents within the same multicast address.',F
22,'Enable agents to unicast a message to other agents within organization.',F
22,'Allow agents to choose among unicast, multicast and broadcast communication.',F
22,'Allow agents to join and leave multicast group.',F
22,'Provide message encryption and decryption techniques for secured communication.',F
22,'Allow agents to choose to encrypt or not to encrypt message.',F
23,'The user shall be able to view the data stored in the Physical Inventory tables through the Pontis graphical user interface (GUI).',F
23,'The user shall be able to switch between predefined structure lists.',F
23,'The user shall be able to select structures by structure ID, district, county, administrative area (geographic group), ownership, custodianship, functional class, NHS status, on/off system, inspector, bridge group, inspection due dates, and all or some environment and elements. The query shall be restricted depending on the user privilege.',F
23,'The user shall be able to find structures based on the structure ID, structure name, feature intersected, facility carried, route number, LRS Inventory Route, KM/mile posts, structure types, design types and materials, and by searching the notes fields. The query shall be restricted depending on the user privilege.',F
23,'The user shall be able to enter a WHERE clause of the SQL query in the Find and the Filter window and run a query against the bridges in the database. The query will be verified by the application and SQL errors will be reported to the user for correction. This capability shall be an application privilege. Bridge-level security of the user shall be applied automatically.',F
23,'The user shall be able to select a structure by directly typing in the structure ID in GUI, with the display scrolling to that structure. Bridge-level security of the user shall be applied automatically.',F
23,'The system shall display the data in the appropriate unit of measurement as configured for the application. This will be a permanent modal setting for the application. This setting shall be configurable (as stipulated in Requirement 22.1).',F
23,'The user shall be able to select bridges on a supported map display and generate a bridge list for use within Pontis, for example, to perform a simulation analysis or to generate an inspection roster.',F
23,'The user shall be able to view the data stored in the Project Planning tables through the GUI.',F
23,'The user shall be able to switch between predefined project lists.',F
23,'The user shall be able to filter and select projects by structure ID, project ID, program, action type, project status, review status, treatment, program year, and project end date.',F
23,'The user shall be able to find projects by project ID, project name, project status, structure ID, and program.',F
23,'The user shall be able to filter and select work candidates by structure ID, project ID, program, action type, project status, review status, treatment, program year, and project end date.',F
23,'The user shall be able to enter a WHERE clause of the SQL query in the Find and the Filter window and run a query against the projects in the database. The query will be verified by the application and SQL errors will be reported to the user for correction. This capability shall be an application privilege. Bridge-level security of the user shall be applied automatically.',F
23,'The user shall be able to select a project by directly typing in the project ID in the GUI, with the display scrolling to that structure. Bridge or project level security of the user shall be applied automatically.',F
23,'The user shall be able to select projects (work) on a supported map display and generate a project/bridge list for use within Pontis, for example, to display results of a simulation analysis or to generate a STIP display.',F
23,'The user shall be able to select and execute predefined reports to view bridge data, project data, preservation model data, program simulation results, and configuration data. The existing Pontis reports shall form the basis for the predefined reports to be provided in Pontis 5.0.',F
23,'The user shall be able to create reports in a .NET compliant report generator other than InfoMaker and review these reports from within the Pontis GUI.',F
23,'The system shall provide the ability to integrate current selections with a .NET compliant report generator other than InfoMaker. AASHTO may provide users with a list of suggested report generators to replace PowerBuilder/InfoMaker.',F
23,'The system shall provide the ability to incorporate PDF files into standard Pontis reports.',F
23,'The system shall provide the ability to save reports in PDF, HTML, and XML formats.',F
23,'The system shall provide the ability to create any report that is bridge or project based by selecting the relevant “driver” records from a map display.',F
23,'The system shall provide the ability to create or refresh a map display from a set of bridge or project records selected within the Pontis desktop.',F
23,'The user shall be able to create a new structure with a user-defined bridge key.',F
23,'The user shall be able to create a new structure by copying all data of an existing structure.',F
23,'The user shall be able to create new structure(s) by importing from a supported file type. The supported file types are to be determined, but will include at least PDI, NBI, and XML.',F
23,'The user shall be able to edit and remove existing structures.',F
23,'The system shall provide the ability to mark a bridge with any of several status values (e.g. inactive/closed) and automatically filter displays to recognize the status value (e.g. to automatically suppress inactive/closed structures).',F
23,'The system shall support storage and management of information for bridges in a design or preconstruction state',F
23,'The user shall be able to renumber the bridge key identifier and have the change made globally. This functionality shall be restricted depending on the user privilege.',F
23,'The user shall be able to create a new inspection.',F
23,'The user shall be able to create a new inspection by copying a previous inspection.',F
23,'The user shall be able to identify and select any previous inspection as the source for the copy action. The selection can be made by combination of date, inspection type, inspector, or inspection control group.',F
23,'The system shall have a short-form interface (display only NBI and element data, similar to SI&A sheet) for inspection data entry with specifics of design and functionality to be determined as part of the technical design.',F
23,'The user shall have the option to copy the notes from previous inspection when creating a new inspection.',F
23,'The user shall be able to create new inspection(s) by importing an PDI file.',F
23,'The user shall be able to add new elements to the structure.',F
23,'The user shall be able to edit all the NBI data',F
23,'Changes to calculated results such as Sufficiency Rating or NBI Appraisal Ratings will be prohibited except for secured, privileged users.',F
23,'The user shall be able to edit element inspection data.',F
23,'The user shall be able to edit the bridge inventory items excluding the dependent/derived values (i.e., the appraisal ratings that are calculated automatically).',F
23,'The user shall be able to edit inspection and structure notes.',F
23,'The system shall be capable of storing notes in plain text and XML, and shall maximize the notes field size. The user shall be capable of setting the size of the notes field.',F
23,'The user shall be able to create and edit work recommendations. The system shall be capable of estimating quantity for bridge type work recommendations.',F
23,'The user shall be able to enter and update inspection planning information (i.e., frequency of regular and special inspections and estimated resource requirements).',F
23,'The user shall be able to link and manage multimedia files.',F
23,'The system shall provide an inspection scheduling tool.',F
23,'The system shall provide the capability to “lock down” an inspection record once signed and sealed to prevent deletion or modification.',F
23,'Privileged users shall be able to delete an existing inspection unless it is “locked down”.',F
23,'The user shall be able to sort the element data by unit number, environment, and quantity.',F
23,'The user shall be able to view all data from any two inspections, for a single bridge, in a tiled presentation for easy comparison. The presentation (view/report) shall clearly highlight the difference between two inspections.',F
23,'The system shall provide a configurable tracking mechanism to ensure that a set of screens and data fields have been reviewed and approved during the course of an inspection',F
23,'The system shall be capable of calculating NBI condition ratings using the FHWA NBI Translator.',F
23,'The system shall be capable of calculating and storing bridge Sufficiency Rating.',F
23,'The system shall be capable of calculating appraisal ratings.',F
23,'The system shall be capable of calculating Structurally Deficient/Functionally Obsolete (SD/FO) status.',F
23,'The ability of the user to update the calculated ratings and status in the database shall be a controlled privilege. Agencies may optionally exclude/prohibit direct edits to the calculated inspection results such as the NBI translator output. The agency shall therefore be able to enforce strict use of calculated translator results for calculating NBI condition ratings.',F
23,'The system shall be capable of prompting users when the dependent fields for ratings are changed and offer the user option to recalculate the ratings.',F
23,'The system administrator shall be able to configure the recalculation behavior of the derived data. The options shall include 1) do nothing, 2) alert user that recalculation is required and give option to recalculate before update/save, and 3) recalculate silently with no confirmation prompt when user saves the inspection.',F
23,'The system shall eliminate any and all dependencies on workstation (user) control/parameter files for program operation. For example, parameter information required by the NBI Translator (including information currently stored in ELEMENTS.PRN and ERRORS.LST) will be stored strictly within the Pontis database rather than on individual user workstations.',F
23,'The system shall be capable of creating cost and deterioration elicitation records for Pontis users.',F
23,'The system shall be capable of updating the transition probabilities for preservation actions based on expert elicitations.',F
23,'The system shall be capable of updating preservation action costs based on expert elicitations.',F
23,'The system shall be capable of updating transition probabilities for donothing actions based on historical inspection data.',F
23,'The user shall be able to edit the cost and deterioration models through the GUI and immediately see the impact on model recommendations.',F
23,'The system shall be capable of using the transition probabilities and preservation action costs to develop an optimal preservation policy as detailed in the Pontis Technical Manual.',F
23,'The system shall be capable of recovering the model if the elicitation process fails.',F
23,'The system shall be capable of restoring the previous action costs, transition probabilities, and preservation policy.',F
23,'The system shall be capable of supporting multiple cost and deterioration models.',F
23,'The system shall be capable of incorporating Health Index targets in a preservation (short-term) model.',F
23,'The system shall streamline the model generation process (i.e. remove any unnecessary prompts as currently implemented in version 4.x).',F
23,'The system shall be capable of determining the long-term cost of achieving an average health index target for one or more structure(s), broken down by elements, element categories, for the entire structure.',F
23,'The system shall provide a preservation model dashboard integrating the capabilities described above. The exact functionality of the dashboard will be informed by review of the results of NCHRP Project 12-67, Multiple-Objective Optimization for Bridge Management Systems.',F
23,'The user shall be able to specify the characteristics of the simulation, including the simulation timeframe, various thresholds for the simulation, the project types included in the simulation, the needs addressed, and the annual budget for the simulation.',F
23,'The user shall be able to update the unit costs and the policy standards governing the improvement model.',F
23,'The user shall be able to modify the technical parameters governing the simulation, including the parameters of the improvement model and the simulation rules.',F
23,'The user shall be able to select the structural elements to be included in the simulation.',F
23,'The user shall be able to dynamically determine bridge subsets as part of the scenario settings.',F
23,'The system shall be capable of running a program simulation for a selected set of structures and storing the simulation results in the Pontis database.',F
23,'The user shall be able to choose from Pontis-generated work recommendations, inspector work candidates, and user-defined work items to include in the bridge simulation for a structure.',F
23,'The system shall be capable of running bridge analysis for a single structure and storing the simulation results in the Pontis database.',F
23,'The system shall provide a Bridge Analysis Dashboard that will allow the user to choose work items for a structure and the timing of the work, view the impact of the work on the condition of the structure, assign the work candidates to a project, and perform life-cycle cost analysis for the structure. The exact functionality of the dashboard will be informed by review of the results of NCHRP Project 12-67, Multiple-Objective Optimization for Bridge Management Systems.',F
23,'The user shall be able to create new programs by manually entering program information.',F
23,'The user shall be able to edit or delete existing programs.',F
23,'The user shall be able to create new projects by manually entering the project information.',F
23,'The user shall be able to edit or delete existing projects.',F
23,'The user shall be able assign Pontis-generated work recommendations, inspector work candidates, and user-specified work items to a project, or remove work items from a project.',F
23,'The user shall be able to split a project into multiple projects and combine multiple projects into a master project.',F
23,'The user shall be able to edit the characteristics of multiple projects simultaneously (batch update).',F
23,'The user shall be able to edit the data stored in the Project Planning tables through the GUI.',F
23,'The system shall be capable of tracking and linking funding levels and project budgets. The system shall warn users if the project budget exceeds funding.',F
23,'The system shall be capable of grouping work candidates by different action types – bridge-level, element-level, and flexible-level actions.',F
23,'The system shall be capable of performing single-field and cross-field validation on NBI data items in batch mode.',F
23,'The system shall be capable of performing configurable input range checks using the DATADICT table upon entering data.',F
23,'The system shall be capable of performing data validation tasks including cross field validation upon saving data.',F
23,'The system shall allow users to configure data validation rules. This shall be a privileged operation.',F
